,LAT,LON,Min Distance
263,42.412528,-83.040472,105.2323406
264,42.404903,-82.9464,182.5647438
265,42.403424,-82.945436,48.936212
266,42.335009,-83.128907,168.9023768
267,42.335813,-83.118846,167.3570471
268,42.423061,-83.090989,105.8155637
269,42.424635,-83.092277,108.2573909
270,42.42346,-83.042298,202.6801085
271,42.411912,-83.042163,113.8644343
272,42.387432,-83.168672,137.752286
273,42.358594,-83.118403,103.0363705
274,42.355392,-83.11246,9.346258798
275,42.419301,-83.087164,157.3560482
276,42.421491,-83.08972,154.5347158
277,42.424106,-83.091035,30.78183366
278,42.338833,-83.213309,52.39824312
279,42.44594,-83.067931,253.7466646
280,42.44467,-83.050642,30.4870443
281,42.444944,-83.050652,186.6541974
282,42.443991,-83.070883,93.87658687
283,42.326375,-83.124707,55.66150963
284,42.325387,-83.118497,65.72030674
285,42.404825,-82.931758,552.0846268
286,42.341128,-83.111971,43.97839371
287,42.386958,-83.155038,81.42148975
288,42.446259,-83.094119,148.9425146
289,42.364871,-83.114048,3.483849757
290,42.356261,-83.113682,146.1970632
291,42.355308,-83.112457,210.4765903
292,42.405636,-83.131501,212.9819282
293,42.444136,-83.09403,137.4612273
294,42.435768,-83.073601,114.9858666
295,42.365546,-83.114505,80.4636145
296,42.366666,-83.143475,43.64741449
297,42.339066,-83.129368,51.60447953
298,42.305204,-83.117964,125.4224415
299,42.353579,-83.117946,29.12831125
300,42.354767,-83.095434,115.1330731
301,42.345561,-83.11325,12.15114204
302,42.339719,-83.127706,29.46733632
303,42.354538,-83.115377,15.02894019
304,42.336333,-83.129913,83.0270369
305,42.345464,-83.113182,127.1046237
306,42.333159,-83.139038,73.22913631
307,42.333922,-83.137582,71.35427765
308,42.416722,-83.238263,88.27892766
309,42.354602,-83.115207,5.131251255
310,42.381942,-83.067189,10.65569019
311,42.356338,-83.096418,196.1027216
312,42.338261,-83.128895,101.2958509
313,42.338407,-83.131506,54.76873746
314,42.336002,-83.136884,60.98304028
315,42.357906,-83.097827,155.0283658
316,42.345949,-83.114582,135.774775
317,42.334807,-83.13927,9.849943443
318,42.352094,-83.110253,110.5639715
319,42.378235,-83.236552,166.7965007
320,42.364899,-83.114067,126.8387653
321,42.366566,-83.144499,98.85977644
322,42.335519,-83.136533,95.58816508
323,42.363493,-83.113115,16.4390724
324,42.333608,-83.15139,82.63526313
325,42.337978,-83.131179,105.4314108
326,42.359825,-83.109927,115.0920916
327,42.31099952,-83.13176386,57.79998605
328,42.33987496,-83.12741626,94.72707353
329,42.33300989,-83.14130903,8.714212329
330,42.31382043,-83.12928467,131.8429325
331,42.3347499,-83.13917843,103.7111143
332,42.30805189,-83.10798227,301.6566691
333,42.31023171,-83.13129253,128.0143569
334,42.36042226,-83.11107054,281.1010606
335,42.36936359,-83.13209275,50.41961817
336,42.33330866,-83.14152646,27.10051594
337,42.33189654,-83.15010083,38.56741202
338,42.3689691,-83.13179052,130.449645
339,42.30962562,-83.11894736,86.1332761
340,42.33417634,-83.14207308,8.712390388
341,42.37269051,-83.12151122,161.0541361
342,42.31226773,-83.12098712,91.02104931
343,42.33924835,-83.12879084,81.71697948
344,42.33410731,-83.142023,92.48465604
345,42.30972537,-83.13304589,29.86094846
346,42.35090973,-83.23938826,7.37445892
347,42.35532395,-83.02366974,20.9967367
348,42.41150432,-83.05800107,197.5232836
349,42.35084346,-83.23938568,14.74902903
350,42.35069434,-83.23937988,31.34161723
351,42.35104228,-83.23939342,7.374458914
352,42.42514439,-83.25425092,79.64134161
353,42.34135189,-83.08069397,102.5178442
354,42.36251075,-83.00632268,3.747068375
355,42.38949192,-83.00924187,23.37954537
356,42.43323222,-83.25356505,92.78319649
357,42.40796449,-83.14058779,103.3831875
358,42.35760923,-83.0053701,219.5056328
359,42.36058879,-83.02595347,50.27059468
360,42.35714612,-83.02087184,128.5458954
361,42.35512314,-83.00991289,99.57426217
362,42.35744382,-83.01266566,49.50877388
363,42.35515993,-83.01112977,145.194146
364,42.36140358,-83.00937165,112.6848063
365,42.41448937,-83.04853093,77.1180525
366,42.41417052,-83.04761052,4.683052248
367,42.41711116,-83.14569818,319.7117193
368,42.36156037,-83.00801708,85.55554648
369,42.35097601,-83.23939084,84.86369318
370,42.42277705,-83.24275937,121.1508856
371,42.36193767,-83.00601658,64.83747812
372,42.41429883,-83.04754097,7.351713263
373,42.41433589,-83.0476151,23.03664644
374,42.40536287,-83.06775297,141.7683308
375,42.42327597,-82.95874479,88.37502096
376,42.40648533,-82.96334454,50.44711729
377,42.44374159,-83.00261021,59.38386947
378,42.44383174,-82.95534964,95.2094763
379,42.43150423,-82.98500063,55.31038295
380,42.43642836,-82.98520417,42.38447677
381,42.43227929,-82.9810029,102.5905456
382,42.37105722,-82.98472133,80.36778308
383,42.44162582,-82.9747484,15.91685166
384,42.4416288,-82.97455452,24.3241792
385,42.43200121,-82.98502407,85.51297428
386,42.4414254,-82.98513245,93.06871151
387,42.37773599,-83.00388078,9.798959663
388,42.44130954,-82.98985721,4.605874991
389,42.44386204,-82.95375171,35.9896774
390,42.4437723,-82.9586399,210.9269396
391,42.43507524,-82.99236704,177.0098791
392,42.44003857,-82.97365728,40.72496215
393,42.44168717,-82.97426893,69.38443677
394,42.37765855,-83.00382393,90.29623763
395,42.37039712,-82.98432356,224.3458028
396,42.43276952,-82.98506171,152.8641786
397,42.43391462,-83.12109915,395.01797
398,42.33953007,-83.05672577,67.16772206
399,42.35301358,-83.10010273,318.0568857
400,42.33963608,-83.05592148,86.44569406
401,42.34034588,-83.0542622,100.7947978
402,42.42302671,-83.10877204,265.7094806
403,42.40697082,-83.14029386,9.99679337
404,42.41584684,-83.20603154,158.7225989
405,42.26776757,-83.16013589,447.063982
406,42.29224272,-83.13997007,348.0982358
407,42.41812721,-83.09322084,535.4699726
408,42.34076992,-83.05597679,48.15578229
409,42.34088515,-83.05541217,14.23822657
410,42.37088826,-83.17179725,167.999473
411,42.34323696,-83.14181142,202.2990092
412,42.44435199,-83.21193007,21.37422283
413,42.44435199,-83.21166965,504.7431094
414,42.42202077,-83.04078396,278.6819724
415,42.3309981,-83.03723259,96.34941843
416,42.33074622,-83.03611145,339.4907631
417,42.34037008,-83.0555758,64.42711746
418,42.3335912,-83.03003778,56.83350957
419,42.35285851,-83.23945808,112.4267765
420,42.37293126,-83.05816843,680.5216932
421,42.31635076,-83.12415731,88.56399897
422,42.39377258,-83.0827708,101.3327596
423,42.36096764,-83.11964278,50.30558582
424,42.43340992,-83.21842779,194.5619346
425,42.43215739,-83.21187822,16.08824991
426,42.43611778,-83.20549803,275.1910338
427,42.44138832,-83.20318771,427.3019324
428,42.35429771,-83.0080822,189.4836638
429,42.4088813,-83.12959377,132.789213
430,42.37695618,-83.1101905,253.9076927
431,42.33221999,-83.13415681,36.49934621
432,42.37595139,-82.96024867,354.1449918
433,42.33753662,-83.07283122,141.0794827
434,42.33529658,-83.07340966,115.2645169
435,42.33901615,-83.07564855,135.4944433
436,42.38960708,-82.97034266,109.918314
437,42.31289622,-83.12373096,126.1908997
438,42.39861562,-82.95022152,12.40121189
439,42.37294048,-83.02289708,41.21423823
440,42.34452636,-83.12408126,269.2631039
441,42.41632734,-82.99003862,145.783655
442,42.38415103,-82.94567807,7.284830292
443,42.37885744,-82.94211291,81.86019525
444,42.3483335,-82.99976848,198.4209455
445,42.38420749,-82.94563313,302.2908455
446,42.36178142,-83.12165478,27.44014408
447,42.40406476,-82.91662098,297.4784665
448,42.35108284,-83.07961931,244.0936675
449,42.32171348,-83.09211004,6.014356329
450,42.38206079,-83.07005768,21.25405598
451,42.32175556,-83.09200009,10.80310441
452,42.37120744,-83.0197479,143.6026295
453,42.4189822,-83.04594963,33.70265075
454,42.40706069,-83.14029386,102.6413765
455,42.41897183,-83.04635985,150.3111236
456,42.34479254,-83.14376108,27.61930891
457,42.34850749,-83.00429234,217.1272522
458,42.42638676,-83.09584113,75.56407194
459,42.43009711,-83.09548162,22.15966052
460,42.35555831,-82.98137346,515.0176
461,42.38164251,-83.09684131,295.1286764
462,42.42014255,-82.97717109,144.832765
463,42.37669115,-83.24505356,8.843265876
464,42.37606777,-83.24257731,24.35120898
465,42.38815636,-83.12279992,104.7418153
466,42.35754253,-83.11576063,141.2778033
467,42.37715783,-83.23896721,95.31542948
468,42.37562068,-83.24249319,12.17571576
469,42.37517821,-83.23889807,179.4070274
470,42.37584884,-83.24257731,14.90068853
471,42.37615995,-83.24629342,12.20527753
472,42.3728022,-83.24354062,134.5461646
473,42.37593987,-83.2450236,12.3038484
474,42.37661165,-83.24505356,62.4643633
475,42.3767384,-83.23772735,27.41354329
476,42.37255792,-83.23881741,105.4715449
477,42.40236284,-83.25041398,50.08742859
478,42.37403053,-83.00244754,8.701124988
479,42.44028789,-83.28399723,356.6095527
480,42.39442823,-82.95466356,60.76037295
481,42.36322905,-83.16908823,194.579601
482,42.36115033,-83.17381374,109.3371998
483,42.35937927,-83.23963784,6.529990008
484,42.35374807,-83.23458739,38.45141282
485,42.35299102,-83.22462361,86.80198301
486,42.35247019,-83.22107343,6.067174324
487,42.35173849,-83.23942812,12.17560449
488,42.34684129,-83.2414135,195.2713845
489,42.34678714,-83.21731814,179.9886547
490,42.39039063,-83.23696339,150.8845671
491,42.38439185,-83.22213352,202.7127335
492,42.4364773,-83.25424186,146.7971648
493,42.43523168,-83.25483298,285.9506695
494,42.43515793,-83.22675763,283.6033754
495,42.42060807,-83.2450478,200.6960215
496,42.41582149,-83.23818366,81.90800133
497,42.41157994,-83.25948359,156.176883
498,42.40920048,-83.25229335,290.7573581
499,42.40016083,-82.95555774,108.49154
500,42.41563597,-82.94334009,107.3355245
501,42.40239165,-82.95567873,14.84281725
502,42.40911752,-82.91783203,30.57289249
503,42.40818071,-82.91951782,11.92523659
504,42.39645048,-82.94829836,7.008709335
505,42.39340846,-82.94939303,210.0796212
506,42.43525357,-82.95007172,382.6856496
507,42.42076939,-82.94985625,298.6712538
508,42.42174998,-82.94205415,38.92492847
509,42.37442807,-83.01420312,18.58639153
510,42.38026092,-82.99398749,45.98492409
511,42.37599057,-83.00260771,5.552616936
512,42.38202737,-82.98593304,112.525633
513,42.37049188,-83.01428839,86.59950769
514,42.37893162,-82.98131866,137.167025
515,42.37753808,-82.98938297,199.1074015
516,42.37408124,-82.99120818,9.891588864
517,42.36734154,-83.00962856,19.81378763
518,42.36986965,-82.99656745,6.061435852
519,42.36743833,-82.9835939,65.75725466
520,42.40347825,-83.26064739,25.51884476
521,42.39399843,-83.26157728,103.91836
522,42.38149617,-83.10511009,233.1400851
523,42.30179629,-83.13356108,77.88186423
524,42.30098624,-83.12169142,14.00979165
525,42.41053943,-82.95176442,10.1571939
526,42.41136562,-82.97836024,127.2965972
527,42.40088561,-82.99221989,212.5454575
528,42.41019144,-83.06885815,43.5409128
529,42.43546863,-83.08784432,102.3578636
530,42.44101729,-82.95705109,171.0444264
531,42.44162223,-82.97510965,82.55247184
532,42.44382885,-82.98670737,115.7160319
533,42.3973919,-83.02570059,139.4110666
534,42.44310061,-83.09833352,53.34043277
535,42.38423745,-83.20767815,149.2360834
536,42.40742712,-83.17176729,300.9976984
537,42.42773954,-82.95011666,127.7267819
538,42.40250803,-82.95693356,65.96087119
539,42.41930783,-83.11017444,266.8764647
540,42.33107232,-83.13584029,5.779568489
541,42.33107232,-83.13591058,98.22705826
542,42.43183821,-83.07495718,160.2536928
543,42.38738548,-83.11309079,83.80303297
544,42.44276069,-83.10049289,179.5199071
545,42.3880757,-83.11349985,86.69564419
546,42.43536995,-83.10026359,91.69339468
547,42.43430755,-83.09268734,80.47724562
548,42.4339803,-83.09806388,10.61155277
549,42.43322786,-83.08659753,226.6699516
550,42.42631187,-83.08373296,193.5730041
551,42.41569589,-82.94577025,36.69121045
552,42.37723157,-83.24012295,151.0729082
553,42.39606562,-83.12996942,96.36687967
554,42.35686615,-83.12033058,19.43191626
555,42.35628194,-83.13930059,317.0072491
556,42.37773051,-83.14017402,94.58510685
557,42.43407018,-83.11017321,8.843265882
558,42.42636141,-82.96786987,12.34116354
559,42.43762727,-83.07147729,166.0916192
560,42.43144182,-82.9689196,53.67920532
561,42.41715583,-82.97949985,56.4181606
562,42.40367068,-83.18231297,120.5076114
563,42.41475102,-83.28511379,254.2770584
564,42.36498282,-83.08528508,12.28157049
565,42.36439631,-83.08602024,13.48790193
566,42.36393539,-83.08723013,53.40453672
567,42.36269669,-83.08751129,95.09663556
568,42.36444585,-83.08587044,20.66591497
569,42.37502495,-82.93923221,4.845061359
570,42.3750457,-82.93918035,219.6562187
571,42.42463645,-83.10301178,163.8833514
572,42.3448271,-83.14444208,28.81514518
573,42.38688309,-82.9848015,179.4667276
574,42.36184842,-83.12197611,166.4914834
575,42.37990973,-83.16659004,206.3731694
576,42.31585528,-83.10413065,97.99018797
577,42.38507977,-83.00920682,19.09128448
578,42.38883736,-82.94752287,176.0112689
579,42.3280326,-83.12963986,144.9855438
580,42.35800575,-83.11736115,39.16001098
581,42.41018568,-82.9878101,228.0023817
582,42.40097319,-82.98913177,171.4270075
583,42.40285256,-82.97630227,98.5975916
584,42.40602249,-82.98693091,17.14606275
585,42.40678645,-82.98492018,149.158368
586,42.40542561,-82.97632992,193.4143718
587,42.40292285,-82.97331325,95.18813412
588,42.40849298,-82.97633107,218.1427439
589,42.40689592,-82.97478932,94.4952466
590,42.40742251,-82.97944108,248.303131
591,42.40616652,-82.97419935,10.76346525
592,42.40558577,-82.96714854,165.9125789
593,42.41823207,-82.97117231,21.93144834
594,42.41382228,-82.96803119,107.9785681
595,42.38434922,-83.00550454,51.36917141
596,42.37834122,-83.01950822,137.6717066
597,42.38637839,-83.00093344,134.1128259
598,42.38754911,-83.01335389,9.238543464
599,42.40606282,-82.9833911,109.8336949
600,42.42481851,-82.9604872,10.23170599
601,42.36395268,-82.98574982,9.380697269
602,42.42184793,-82.95318749,212.9509716
603,42.42489917,-82.96042728,30.51672735
604,42.41126306,-82.91379098,92.99776101
605,42.41078832,-82.91472317,246.5564919
606,42.39445127,-83.12302807,117.6715668
607,42.41820672,-82.97145922,45.04688106
608,42.3750215,-83.17309356,95.51001723
609,42.35780295,-83.11775062,240.9252922
610,42.37771323,-83.12686056,158.4817997
611,42.34208603,-83.08510354,103.1486345
612,42.37942898,-83.15987804,85.64889628
613,42.37832855,-83.15675766,185.0974635
614,42.37807043,-83.13071725,123.5852118
615,42.37643074,-83.13357836,214.5861324
616,42.37202672,-83.15957154,60.82717953
617,42.43621688,-82.9680911,10.68854008
618,42.44013694,-82.9683907,50.17620087
619,42.43301699,-82.96883202,84.60536961
620,42.43613161,-82.96919038,60.01363258
621,42.4279723,-82.97002002,36.90870881
622,42.44339675,-82.97301135,63.53838541
623,42.43432253,-82.9728604,69.91438949
624,42.42339314,-82.99056982,66.49849712
625,42.42548683,-82.97391128,95.92925115
626,42.4202935,-82.99717355,79.19861777
627,42.42744225,-82.99383999,82.08856555
628,42.44330226,-82.97464067,195.9793214
629,42.44749772,-82.99541747,116.5265831
630,42.42362474,-82.9913165,23.89583462
631,42.44426787,-82.98911794,203.5635641
632,42.43313798,-82.99848715,114.5835695
633,42.41380615,-82.99407967,64.84669295
634,42.42415134,-83.00049327,162.9375134
635,42.42456155,-82.99683362,91.31285783
636,42.42732818,-82.98815809,109.3772917
637,42.41406311,-82.98813159,152.0906043
638,42.42606182,-82.99008356,96.82047368
639,42.41469571,-82.98648959,21.58828349
640,42.43917248,-82.95566029,38.16247244
641,42.41504255,-83.00068109,175.3867718
642,42.44556189,-82.95778971,223.2276833
643,42.41289585,-83.00184029,63.900959
644,42.42787666,-82.97654079,36.00882508
645,42.43595186,-82.97582983,64.48256615
646,42.43054189,-82.98204985,84.5441058
647,42.41846598,-82.97914955,108.4346782
648,42.36483533,-83.12308453,170.2300861
649,42.35985862,-83.17634761,257.3355103
650,42.3692405,-83.16918387,142.3042497
651,42.43013168,-82.96070037,99.16589608
652,42.3637372,-83.14081815,89.13215937
653,42.35812674,-83.15202755,236.8556605
654,42.35299217,-83.14603338,99.83593628
655,42.35971343,-83.13323037,40.02048581
656,42.4221625,-82.98039978,104.7627634
657,42.36302048,-83.13623437,126.9150941
658,42.37440733,-83.13775077,176.0165595
659,42.36078045,-83.12856363,171.5235147
660,42.4342822,-82.97704088,34.2091216
661,42.42975143,-82.97587016,74.89125336
662,42.42781214,-82.97697059,75.63441105
663,42.4382472,-82.96056094,97.7312658
664,42.4237515,-82.98162005,45.23405761
665,42.42295181,-82.98256031,32.82925602
666,42.40714827,-83.20433768,458.0108907
667,42.37763718,-82.97909309,185.0068435
668,42.36979014,-82.99771742,63.38614675
669,42.35078786,-83.00576265,37.85304836
670,42.33408888,-83.03019443,97.15195895
671,42.3892614,-83.26136296,134.560544
672,42.29200535,-83.11429262,102.6137981
673,42.39054158,-83.16989368,92.81201412
674,42.37139066,-83.17420321,14.78761466
675,42.39489029,-83.1905829,90.92733161
676,42.37159807,-83.20720802,74.50399528
677,42.37414807,-83.19999819,128.2127137
678,42.37516784,-83.17194819,134.6129976
679,42.39884723,-83.17026817,145.4115595
680,42.37773051,-83.20367397,203.5502601
681,42.37791833,-83.20743732,100.2787019
682,42.3820412,-83.19349356,124.6106634
683,42.38340089,-83.18724358,14.29237402
684,42.38351727,-83.18731733,98.1035879
685,42.38381802,-83.19243807,10.0330317
686,42.40614809,-83.17499713,216.7492061
687,42.36749825,-83.20941809,102.754796
688,42.35058621,-83.00620167,53.10073569
689,42.4343571,-82.97371078,116.6767291
690,42.41413801,-83.06163334,118.2090926
691,42.43618692,-83.1138513,10.68854519
692,42.42961661,-83.02312063,81.10593319
693,42.429892,-82.96991978,88.87051391
694,42.44531184,-82.96805999,143.7652345
695,42.40004099,-82.91991766,118.3900248
696,42.43457027,-83.1072637,6.119950759
